"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Montenegro","MNE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904636556.756258","1161339781.47949","1358632543.20521","1724137736.06242","2061508567.17159","2252668822.28579","3074216534.93915","3974541472.76211","5096799472.682","4318221728.25785","4305505766.93623","4664142538.9755","4244507259.41154","4485681093.99894","4570440493.56508","3986351336.36465","4215216814.15929","4516214784.76448","5060775495.75071","4942597402.5974","4952368091.16809","",
"Mongolia","MNG","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","1783568266.66667","1734867166.66667","2120848600","1638919725","1720446900","2500509266.66667","2752593733.33333","2915297466.66667","2759759700","1925760000","1809484210.52632","845023474.178404","491164022.949713","608671496.414034","939112146.407793","956633351.750446","781956100.710136","833460053.616178","773134397.006267","1027921909.8775","1171233466.14163","1302201565.49058","1345898647.93204","1579979106.79333","1698652956.69343","2013818921.0436","2612073259.86107","3985474644.28418","3325558626.50795","4882025699.3","6635350107.83745","8180303260.21303","8713850429.2363","8515647309.78003","8920790613.98079","8574020452.87395","8058784641.6058","9310110405.28026","9997043686.87493","10155385192.3822","",
"Northern Mariana Islands","MNP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3822069292.43639","2894037510.92744","2941711011.30556","3106265492.00146","3037468368.73774","3990277862.8793","4584531012.85561","4943389798.39321","5113397844.24388","4867121138.48902","4379117544.77482","5205286502.23836","5843419627.20174","7015325649.98472","7849878105.89307","8087009889.4523","9160754043.10321","11088220558.3401","10989984304.9898","10195524462.531","13116765088.965","15463779695.4851","16240123076.2587","17014876466.7796","14436143205.1523","10975535468.36","11814479060.0824","12977714518.03","13518148251.5583","","",
"Mauritania","MRT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","0","0","0","0","0","188817963.570585","192240135.59977","203060762.362905","206620028.959129","215205341.938724","232815669.471105","319587153.990801","468248308.922161","614175087.143546","694677521.046332","881929859.750476","926862398.95801","905335734.49415","1075158070.98658","1121854507.48261","1126433297.59516","1229638841.73095","1225454713.17475","1114192357.81101","944455570.123356","1104446851.16299","1200288587.05503","1203581159.68519","1285638862.66794","1434495767.10333","1791546091.32844","1898895905.86829","1723316681.29066","1115122346.75298","1748491885.51877","1962874349.59409","2009209939.87606","1884195324.60366","1841702979.27585","1719203596.97476","1695754922.17237","1736088732.20259","1960756617.11592","2207201222.6146","2519787831.3253","2824433194.34103","3341097421.75747","4055538133.4408","3822785067.4249","3922822413.68062","4022668021.96942","4379969068.16803","4604282627.4935","4946727227.68189","4840676128.52356","4736692293.06612","4888863128.49162","5135672311.26799","5267852614.27933","5518536107.52688","",
"Mauritius","MUS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","535658160.592681","664567977.842689","828614540.911525","975412564.797641","1013234777.40328","973423599.843339","912853529.547022","903794570.398592","846068563.726876","843969564.513518","1044674151.96341","1360826823.62442","1578320694.76175","1662841479.88826","2042856662.29354","2157511132.54921","2391679262.61951","2463883063.23663","2738348422.08414","3104756262.11442","3361031256.79041","3161098393.43126","3129460027.42501","3317783989.39085","3457453378.33719","3371392834.70595","3609410436.55297","4328956973.63941","5093936520.17383","5355141533.48567","5684478098.65618","6427186822.38126","8464228476.63499","7957684340.95332","8704116370.62928","10003622935.9716","10222529118.1364","10777879836.0987","11444764479.9749","10480649918.5605","10887318910.9192","11932897156.148","12912501768.1173","12808998266.3115","10021145249.0539","",
"Malawi","MWI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1424604730.17117","1513132105.05684","1614072912.5833","1989089246.0473","2126290343.65608","2280478243.82595","2450346269.43682","2588854044.16569","2667908009.93075","2792695674.89873","3023977525.15353","3302755299.28251","4025748333.09689","5419719232.18598","6768310415.02223","7082778147.9014","7481901164.62071","9019623776.0533","11085492227.9793","13197313105.4652","16425651155.3126","17802612733.8223","19138049156.4614","20451040365.3125","21904335210.7868","20993556182.0379","18837065158.4412","20290125416.7328","22373606231.8619","24888142350.8565","28878331916.1522","32370162932.7902","37441787411.1595","40749776620.9549","44985901539.3995","53484848484.8485","57624612449.3203","56116118958.0524","37043416225.0306","41605263157.8947","50571052631.5789","53964736842.1053","58458157894.7368","63415789473.6842","70580526315.7895","79891209632.7005","90297966304.9997","109779206423.086","129742790335.152","125176620797.276","154789357672.845","182461764705.882","199650349650.35","211830270716.303","222267713648.446","202053657150.173","202903352698.696","215669705143.708","248984411786.573","260921665660.833","248792910669.68","",
"North America","NAC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","908019172460.311","986277632684.963","1081840504165.65","1188292039504.09","1315400300163.93","1462424476876.37","1620730058549.13","1779549270134.94","1962679071421.61","2174019007763.43","2411377251683.8","2669556363559.56","2867579782791.84","3140766196510.58","3398361636252.55","3683483471390.87","3919395874022","4185740577889.61","4536827278561.65","4891978513493.52","5226381609140.04","5447861039412.34","5735883665046.12","5998909140381.27","6290588445481.43","6575776789787.25","6906228113633.72","7262002706050.95","7634751208456.22","8150224645511.85","8755774881076.21","9165926777214.85","9574045864917.06","10166864126098.9","10848183656578","11595318882901.6","12325650776369.1","13035535127312.9","13559490445796.5","13421897369730.5","14044582178047.3","14595912073566","14976084002589.8","15315889113306.8","15791450167451","16101295643757.1","16575829572943.4","17271779399774.5","18141831323410.6","18775954279332.9","18442815704777","",
"Namibia","NAM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","1544283335.84888","2137981437.49477","2048416835.9992","2166758472.5131","1849066225.32657","1255379938.89122","1493935721.29284","2180512375.60008","2111258836.88545","2126799888.30584","2141114721.25778","2684840183.97132","2926583345.02104","2789697585.45766","2936315787.99144","3289178324.28111","3324589002.86093","3584911046.00695","3286891232.38609","3283757737.9491","3293632237.24027","3103685812.85137","2790124441.45076","4338170806.50918","5357744601.14247","5588718304.5585","6039065375.12376","7068523985.03062","7193588630.22165","8335256159.94744","9865398332.94681","10972887424.6575","12177731235.8124","11239420785.4278","11225356140.8848","10875053190.9113","10927549800.1197","12406586163.0966","13002350380.4623","11922156764.7629","10114974245.7466","",
"New Caledonia","NCL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2193024878.18219","","","","","","","","3522382330.9906","3544289322.76832","3141818061.83429","3226747085.062","3572612220.54259","4484507604.40182","5187094192.98744","5560440146.11717","6027279535.43533","7041119572.52281","8116073107.26794","7941532282.27037","7990192603.6165","8798506278.16912","8434297295.37562","8941547239.38687","9165511735.0588","7793247731.15786","7875040123.02555","8175990088.67855","","","","",
"Niger","NER","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","420803679.239708","459924226.973731","498709735.651732","520018674.668308","548042946.660616","650223651.345441","672736040.286814","647463095.053717","619536646.379714","631455323.614425","633529854.042882","662049044.420597","707212696.149152","882816222.58952","1043039876.66215","1021770576.10624","1041784350.73373","1162370978.14756","1460382293.12861","1740095990.72215","2142956164.2487","1991843912.09705","1907387147.17277","1686657276.42981","1474385163.33541","1431795205.0358","1696037882.11521","2070539849.72213","1966471400.86796","2027418844.58806","3308453360.81718","3095544484.73256","3272526742.0449","2983960681.95447","1829098062.21021","2156743243.893","2195931746.19062","2117821185.07498","2443866674.19271","2407459850.65477","2082391047.12985","2260398525.55517","2569932992.19332","3153242301.48299","3608138124.31496","3953289577.17886","4232305071.38241","5184468967.60508","6342102061.65919","6696636628.96396","6825566726.81961","7724948921.65197","7878125737.1616","8448281520.37378","8987977292.69015","8118360986.42838","8797475082.92193","9726034455.64307","10948859825.9238","10883721844.444","11593999760.5918","",
"Nigeria","NGA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","19096404323.2673","20642338233.0211","22550038999.8207","27726825552.721","36730918485.0286","23943075817.1902","23078591869.7619","25299915450.5252","13725600880.1146","19338605591.4505","19707373020.894","22223922981.9693","13625726011.0375","18228270040.1683","23783632198.6924","29410870428.75","30324325086.2706","34059536902.2727","31733092843.5824","29751518868.2492","46085896264.8104","62929096778.688","69709167978.6167","87655675693.0648","114138340393.36","131436056652.186","208427176913.887","236138619567.572","226414779429.633","274731733222.847","302125251022.672","304381531278.508","407183997922.779","427567831743.71","411397116788.515","351720018635.324","317619043601.591","326491691695.692","359240820163.692","338667025275.003","",
"Nicaragua","NIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3618882366.07143","3771810464.80744","3921017545.93954","4029184111.09112","4232303871.63228","4455550177.81541","4786267769.89756","5050770987.36964","5098801670.17544","5234378840.04237","5606395078.4683","6130288789.4199","6528311336.48631","7096349296.69079","8008507167.59843","7952702868.80208","8284776460.45214","8876129912.63941","9397410252.81674","9846336175.5141","10431335688.3381","10785822253.5294","11273156074.2112","11550835415.911","11117826401.1257","10949800281.9904","10810462959.4579","",
"Netherlands","NLD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","24049472821.1317","27022315091.0087","31406664786.9674","38419691018.9508","50420151347.9426","59982364128.2072","73017599337.7484","80059435739.2899","95243910388.7941","118018353025.056","136771020542.678","147396174905.786","122022878212.488","118702927292.234","115160718863.408","104510293269.231","105441094745.223","146288782155.064","181684410356.832","190224476530.271","184519903356.542","226335444753.721","234663101131.542","261299695488.722","255721578073.09","272590673204.988","324066703266.539","321626143790.85","295011294330.246","310668740279.938","319081744953.283","295931002381.177","305234125510.237","341900547662.746","422660342850.195","473630733874.133","487203167925.292","516603579952.94","590236111451.374","658139540178.125","624829050221.875","607513639650.001","646598013861.869","600140206096.875","625234144967.453","633308280389.41","536083343363.281","543359920740.468","572468195538.824","626107833417.254","619831766062.744","620050295312.064","",
